 53 3938.241749 1.068E-30 3.310E-01.04200.041 3603.61900.70-.005000              2              0                    P 44      476223 5 8 2 4 3 4    87.0   89.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 52 3938.659284 2.600E-30 3.313E-01.04200.041 3780.67920.67-.005000              2              0                    P 45      476223 5 8 2 4 1 4   178.0  182.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 52 3939.008777 1.007E-31 1.051E+00.04200.041 4646.21300.70-.005000              3              1                    P 37      462223 5 8 3 3 2 4   146.0  150.0,#,#,#,#,#,0.041,-0.0053,0.704,#,#,#
 56 3939.058898 3.814E-31 3.317E-01.04200.041 2505.42670.67-.005000              2              0                    P 37      476223 5 8 2 2 1 1   876.0  900.0,#,#,#,#,#,0.041,-0.0053,0.704,#,#,#
 55 3939.271598 1.278E-30 1.080E+00.05130.056 2700.84160.74-.005354              3              1                    P 19      478884 5 8 3 3 2 3    74.0   78.0,#,#,#,#,#,0.06,-0.0053,0.725,#,#,#
 55 3943.070892 3.066E-28 3.368E-01.04510.046 1414.75680.67-.005000              2              0                    P 28      476623 5 8 2 2 1 1   110.0  114.0,#,#,#,#,#,0.05,-0.0053,0.704,#,#,#
 55 3943.803985 1.674E-30 1.090E+00.05190.057 2635.19220.75-.005312              3              1                    P 18      478884 5 8 3 3 2 3    70.0   74.0,#,#,#,#,#,0.0601,-0.0053,0.722,#,#,#
 53 3944.575610 2.273E-30 3.337E-01.04200.041 3444.37910.70-.005000              2              0                    P 43      476223 5 8 2 4 3 4    85.0   87.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 56 3944.815682 7.061E-31 3.344E-01.04200.041 2374.08340.67-.005000              2              0                    P 36      476223 5 8 2 2 1 1   852.0  876.0,#,#,#,#,#,0.042,-0.0053,0.704,#,#,#
 52 3944.918243 1.885E-31 1.059E+00.04200.041 4512.54480.70-.005000              3              1                    P 36      462223 5 8 3 3 2 4   142.0  146.0,#,#,#,#,#,0.042,-0.0053,0.704,#,#,#
 52 3945.081821 5.651E-30 3.340E-01.04200.041 3617.29500.67-.005000              2              0                    P 44      476223 5 8 2 4 1 4   174.0  178.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 55 3948.153926 4.770E-28 3.396E-01.04570.047 1317.40090.67-.005000              2              0                    P 27      476623 5 8 2 2 1 1   106.0  110.0,#,#,#,#,#,0.051,-0.0053,0.704,#,#,#
 55 3948.277961 2.150E-30 1.100E+00.05290.058 2572.98460.75-.005224              3              1                    P 17      478884 5 8 3 3 2 3    66.0   70.0,#,#,#,#,#,0.0613,-0.0053,0.704,#,#,#
 53 3949.624809 1.173E-31 1.067E+00.04200.041 4243.78180.70-.005590              3              1                    P 34      462225 5 8 3 3 2 7    67.0   69.0,#,#,#,#,#,0.044,-0.0053,0.704,#,#,#
 56 3950.514172 1.284E-30 3.371E-01.04200.041 2246.23440.67-.005000              2              0                    P 35      476623 5 8 2 2 1 1   828.0  852.0,#,#,#,#,#,0.043,-0.0053,0.704,#,#,#
 52 3950.767080 3.465E-31 1.068E+00.04200.041 4382.43060.70-.005000              3              1                    P 35      462223 5 8 3 3 2 4   138.0  142.0,#,#,#,#,#,0.043,-0.0053,0.704,#,#,#
 53 3950.850090 4.755E-30 3.364E-01.04200.041 3288.67570.70-.005000              2              0                    P 42      476223 5 8 2 4 3 4    83.0   85.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 52 3951.444776 1.206E-29 3.367E-01.04200.041 3457.45440.67-.005000              2              0                    P 43      476223 5 8 2 4 1 4   170.0  174.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 55 3952.693407 2.707E-30 1.110E+00.05360.059 2514.22090.76-.005228              3              1                    P 16      478884 5 8 3 3 2 3    62.0   66.0,#,#,#,#,#,0.0617,-0.0068,0.717,#,#,#
 55 3953.179632 7.286E-28 3.424E-01.04640.048 1223.49200.67-.005000              2              0                    P 26      477623 5 8 2 2 1 1   102.0  106.0,#,#,#,#,#,0.052,-0.0053,0.704,#,#,#
 53 3955.326436 2.076E-31 1.076E+00.04250.041 4121.25240.70-.005590              3              1                    P 33      462225 5 8 3 3 2 7    65.0   67.0,#,#,#,#,#,0.045,-0.0053,0.704,#,#,#
 56 3956.154245 2.294E-30 3.399E-01.04200.041 2121.88420.67-.005000              2              0                    P 34      476623 5 8 2 2 1 1   804.0  828.0,#,#,#,#,#,0.044,-0.0053,0.704,#,#,#
 52 3956.555156 6.257E-31 1.076E+00.04200.041 4255.87530.70-.005000              3              1                    P 34      462223 5 8 3 3 2 4   134.0  138.0,#,#,#,#,#,0.044,-0.0053,0.704,#,#,#
 55 3957.050201 3.339E-30 1.121E+00.05450.060 2458.90330.76-.005105              3              1                    P 15      478884 5 8 3 3 2 3    58.0   62.0,#,#,#,#,#,0.0631,-0.0045,0.73,#,#,#
 53 3957.065061 9.769E-30 3.391E-01.04200.041 3136.51440.70-.005000              2              0                    P 41      476223 5 8 2 4 3 4    81.0   83.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 52 3957.748020 2.530E-29 3.394E-01.04200.041 3301.16330.67-.005000              2              0                    P 42      476223 5 8 2 4 1 4   166.0  170.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 55 3958.147890 1.093E-27 3.453E-01.04690.050 1133.03340.67-.005000              2              0                    P 25      477623 5 8 2 2 1 1    98.0  102.0,#,#,#,#,#,0.053,-0.0053,0.704,#,#,#
 53 3960.967380 3.607E-31 1.084E+00.04300.042 4002.27780.70-.005590              3              1                    P 32      466665 5 8 3 3 2 7    63.0   65.0,#,#,#,#,#,0.046,-0.0053,0.704,#,#,#
 55 3961.348222 4.031E-30 1.132E+00.05520.061 2407.03370.77-.005048              3              1                    P 14      478884 5 8 3 3 2 3    54.0   58.0,#,#,#,#,#,0.0642,-0.006,0.706,#,#,#
 56 3961.735777 4.025E-30 3.426E-01.04250.041 2001.03730.67-.005000              2              0                    P 33      476623 5 8 2 2 1 1   780.0  804.0,#,#,#,#,#,0.045,-0.0053,0.704,#,#,#
 52 3962.282340 1.109E-30 1.085E+00.04250.041 4132.88350.70-.005000              3              1                    P 33      462223 5 8 3 3 2 4   130.0  134.0,#,#,#,#,#,0.045,-0.0053,0.704,#,#,#
 55 3963.058581 1.610E-27 3.482E-01.04750.051 1046.02830.67-.005000              2              0                    P 24      477623 5 8 2 2 1 1    94.0   98.0,#,#,#,#,#,0.054,-0.0053,0.704,#,#,#
 53 3963.220392 1.972E-29 3.418E-01.04200.041 2987.90090.70-.005000              2              0                    P 40      476223 5 8 2 4 3 4    79.0   81.0,#,#,#,#,#,0.038,-0.0053,0.704,#,#,#
 52 3963.991422 5.214E-29 3.421E-01.04200.041 3148.42730.67-.005000              2              0                    P 41      476223 5 8 2 4 1 4   162.0  166.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 55 3965.587350 4.761E-30 1.144E+00.05590.062 2358.61380.78-.004926              3              1                    P 13      478884 5 8 3 3 2 3    50.0   54.0,#,#,#,#,#,0.0659,-0.0052,0.697,#,#,#
 53 3966.547511 6.153E-31 1.093E+00.04360.043 3886.86250.70-.005590              3              1                    P 31      466665 5 8 3 3 2 7    61.0   63.0,#,#,#,#,#,0.047,-0.0053,0.704,#,#,#
 56 3967.258640 6.938E-30 3.454E-01.04300.042 1883.69800.67-.005000              2              0                    P 32      476623 5 8 2 2 1 1   756.0  780.0,#,#,#,#,#,0.046,-0.0053,0.704,#,#,#
 55 3967.911582 2.327E-27 3.512E-01.04830.052  962.47960.67-.005587              2              0                    P 23      477624 5 8 2 2 1 3    90.0   94.0,#,#,#,#,#,0.055,-0.0053,0.704,#,#,#
 52 3967.948503 1.932E-30 1.094E+00.04300.042 4013.45980.70-.005000              3              1                    P 32      466663 5 8 3 3 2 4   126.0  130.0,#,#,#,#,#,0.046,-0.0053,0.704,#,#,#
 53 3969.315956 3.910E-29 3.446E-01.04200.041 2842.84040.70-.005000              2              0                    P 39      476223 5 8 2 4 3 4    77.0   79.0,#,#,#,#,#,0.039,-0.0053,0.704,#,#,#
 55 3969.767464 5.498E-30 1.156E+00.05660.063 2313.64540.78-.004952              3              1                    P 12      478884 5 8 3 3 2 3    46.0   50.0,#,#,#,#,#,0.0674,-0.0049,0.68,#,#,#
 52 3970.174854 1.055E-28 3.449E-01.04200.041 2999.25210.67-.005000              2              0                    P 40      476223 5 8 2 4 1 4   158.0  162.0,#,#,#,#,#,0.038,-0.0053,0.704,#,#,#
 51 3970.718034 2.264E-31 3.476E-01.04200.041 5252.11620.74-.005000              2              0                    P 52      376223 5 8 2 2 2 1   103.0  105.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 53 3972.066697 1.031E-30 1.102E+00.04410.043 3775.01070.70-.005590              3              1                    P 30      476665 5 8 3 3 2 7    59.0   61.0,#,#,#,#,#,0.048,-0.0053,0.704,#,#,#
 55 3972.706774 3.303E-27 3.542E-01.04910.053  882.39040.67-.005084              2              0                    P 22      477624 5 8 2 2 1 3    86.0   90.0,#,#,#,#,#,0.0604,-0.0075,0.704,#,#,#
 56 3972.722711 1.175E-29 3.483E-01.04360.043 1769.87040.67-.005000              2              0                    P 31      476623 5 8 2 2 1 1   732.0  756.0,#,#,#,#,#,0.047,-0.0053,0.704,#,#,#
 52 3973.553510 3.302E-30 1.103E+00.04360.043 3897.60860.70-.005000              3              1                    P 31      466663 5 8 3 3 2 4   122.0  126.0,#,#,#,#,#,0.047,-0.0053,0.704,#,#,#
 55 3973.888442 6.200E-30 1.169E+00.05730.064 2272.13010.79-.004877              3              1                    P 11      478884 5 8 3 3 2 3    42.0   46.0,#,#,#,#,#,0.0693,-0.0055,0.667,#,#,#
 53 3975.351622 7.614E-29 3.474E-01.04200.041 2701.33820.70-.005000              2              0                    P 38      476223 5 8 2 4 3 4    75.0   77.0,#,#,#,#,#,0.04,-0.0053,0.704,#,#,#
 56 3975.531314 1.118E-31 1.125E+00.05020.054 2886.76350.73-.005939              3              1                    P 21      478884 5 8 3 3 2 3   492.0  516.0,#,#,#,#,#,0.057,-0.0053,0.704,#,#,#
 52 3976.298183 2.098E-28 3.477E-01.04200.041 2853.64320.67-.005000              2              0                    P 39      476223 5 8 2 4 1 4   154.0  158.0,#,#,#,#,#,0.039,-0.0053,0.704,#,#,#
 55 3977.444037 4.599E-27 3.573E-01.05000.054  805.76340.67-.005939              2              0                    P 21      477624 5 8 2 2 1 3    82.0   86.0,#,#,#,#,#,0.0575,-0.0067,0.761,#,#,#
 53 3977.524808 1.695E-30 1.111E+00.04460.046 3666.72650.70-.005590              3              1                    P 29      476665 5 8 3 3 2 7    57.0   59.0,#,#,#,#,#,0.049,-0.0053,0.704,#,#,#
 51 3977.940024 5.796E-31 3.504E-01.04200.041 5055.60290.74-.005000              2              0                    P 51      376223 5 8 2 2 2 1   101.0  103.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 55 3977.950164 6.818E-30 1.184E+00.05790.065 2234.06930.79-.004840              3              1                    P 10      478884 5 8 3 3 2 3    38.0   42.0,#,#,#,#,#,0.0711,-0.0048,0.65,#,#,#
 56 3978.127863 1.953E-29 3.511E-01.04410.043 1659.55870.67-.005000              2              0                    P 30      476623 5 8 2 2 1 1   708.0  732.0,#,#,#,#,#,0.048,-0.0053,0.704,#,#,#
 52 3979.097230 5.543E-30 1.112E+00.04410.043 3785.33420.70-.005000              3              1                    P 30      476663 5 8 3 3 2 4   118.0  122.0,#,#,#,#,#,0.048,-0.0053,0.704,#,#,#
 54 3980.118668 1.396E-31 3.494E-01.04200.041 3687.69020.67-.005000              2              0                    P 44      476223 5 8 2 2 1 1   522.0  534.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 56 3980.308859 1.536E-31 1.135E+00.05030.055 2812.46500.74-.005465              3              1                    P 20      478884 5 8 3 3 2 3   468.0  492.0,#,#,#,#,#,0.058,-0.0053,0.712,#,#,#
 53 3981.327260 1.456E-28 3.502E-01.04200.041 2563.39970.70-.005000              2              0                    P 37      476223 5 8 2 4 3 4    73.0   75.0,#,#,#,#,#,0.041,-0.0053,0.704,#,#,#
 55 3981.952508 7.300E-30 1.200E+00.05870.066 2199.46430.79-.004770              3              1                    P  9      478884 5 8 3 3 2 3    34.0   38.0,#,#,#,#,#,0.0734,-0.0047,0.636,#,#,#
 55 3982.123249 6.283E-27 3.604E-01.05100.055  732.60110.67-.005465              2              0                    P 20      477664 5 8 2 2 1 3    78.0   82.0,#,#,#,#,#,0.0598,-0.0062,0.712,#,#,#
 52 3982.361281 4.096E-28 3.505E-01.04200.041 2711.60590.67-.005000              2              0                    P 38      476223 5 8 2 4 1 4   150.0  154.0,#,#,#,#,#,0.04,-0.0053,0.704,#,#,#
 53 3982.921713 2.735E-30 1.121E+00.04510.047 3562.01380.70-.005590              3              1                    P 28      476665 5 8 3 3 2 7    55.0   57.0,#,#,#,#,#,0.05,-0.0053,0.704,#,#,#
 56 3983.473971 3.188E-29 3.540E-01.04460.045 1552.76670.67-.005000              2              0                    P 29      476623 5 8 2 2 1 1   684.0  708.0,#,#,#,#,#,0.049,-0.0053,0.704,#,#,#
 52 3984.579532 9.132E-30 1.122E+00.04460.046 3676.64070.70-.005000              3              1                    P 29      476663 5 8 3 3 2 4   114.0  118.0,#,#,#,#,#,0.049,-0.0053,0.704,#,#,#
 56 3985.026099 2.069E-31 1.146E+00.05130.056 2741.68710.74-.005354              3              1                    P 19      478884 5 8 3 3 2 3   444.0  468.0,#,#,#,#,#,0.06,-0.0053,0.725,#,#,#
 51 3985.099380 1.457E-30 3.532E-01.04200.041 4862.74110.74-.005000              2              0                    P 50      476223 5 8 2 2 2 1    99.0  101.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 55 3985.895355 7.591E-30 1.218E+00.05960.067 2168.31630.79-.004689              3              1                    P  8      478884 5 8 3 3 2 3    30.0   34.0,#,#,#,#,#,0.0771,-0.0046,0.628,#,#,#
 54 3986.631846 3.025E-31 3.523E-01.04200.041 3524.75770.67-.005000              2              0                    P 43      476223 5 8 2 2 1 1   510.0  522.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 55 3986.744290 8.420E-27 3.636E-01.05190.056  662.90630.67-.005354              2              0                    P 19      477664 5 8 2 2 1 3    74.0   78.0,#,#,#,#,#,0.0613,-0.0067,0.725,#,#,#
 53 3987.242741 2.736E-28 3.531E-01.04200.041 2429.02970.70-.005000              2              0                    P 36      476223 5 8 2 4 3 4    71.0   73.0,#,#,#,#,#,0.042,-0.0053,0.704,#,#,#
 53 3988.257281 4.334E-30 1.130E+00.04570.048 3460.87660.70-.005590              3              1                    P 27      476665 5 8 3 3 2 7    53.0   55.0,#,#,#,#,#,0.051,-0.0053,0.704,#,#,#
 52 3988.364016 7.854E-28 3.534E-01.04200.041 2573.14530.67-.005000              2              0                    P 37      476223 5 8 2 4 1 4   146.0  150.0,#,#,#,#,#,0.041,-0.0053,0.704,#,#,#
 51 3988.681183 1.282E-31 1.121E+00.04200.041 5563.81840.70-.005000              3              1                    P 42      462223 5 8 3 3 2 1    83.0   85.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
