 71 6328.069371 3.861E-31 7.527E-07.05550.056 1572.45450.840.000000       a      0       X      1                Q  3R  2     d56664049221411 2 0     7.0    5.0,#,#,#,#,#,#,#,#,#,#,#
 71 6331.695251 6.822E-31 1.757E-06.05680.058 1560.32210.840.000000       a      0       X      1                R  1R  1     d56664049221411 2 0     5.0    3.0,#,#,#,#,#,#,#,#,#,#,#
 71 6333.580367 1.758E-31 4.490E-07.05680.058 1558.43700.840.000000       a      0       X      1                R  1Q  2     d56664049221411 2 0     5.0    5.0,#,#,#,#,#,#,#,#,#,#,#
 71 6337.325146 7.965E-31 1.224E-06.05430.054 1574.54010.840.000000       a      0       X      1                R  3R  3     d56664049221411 2 0     9.0    7.0,#,#,#,#,#,#,#,#,#,#,#
 71 6339.281529 4.150E-31 6.319E-07.05430.054 1572.58380.840.000000       a      0       X      1                R  3Q  4     d56664049221411 2 0     9.0    9.0,#,#,#,#,#,#,#,#,#,#,#
 71 6342.086850 3.520E-31 6.438E-07.05550.056 1558.43700.840.000000       a      0       X      1                S  1R  2     d56664049221411 2 0     7.0    5.0,#,#,#,#,#,#,#,#,#,#,#
 71 6342.920696 8.760E-31 1.057E-06.05230.052 1600.13010.840.000000       a      0       X      1                R  5R  5     d56664049221411 2 0    13.0   11.0,#,#,#,#,#,#,#,#,#,#,#
 71 6344.914707 5.688E-31 6.801E-07.05230.052 1598.13610.840.000000       a      0       X      1                R  5Q  6     d56664049221411 2 0    13.0   13.0,#,#,#,#,#,#,#,#,#,#,#
 71 6348.480694 8.831E-31 9.768E-07.05040.049 1637.08780.840.000000       a      0       X      1                R  7R  7     d56664049221411 2 0    17.0   15.0,#,#,#,#,#,#,#,#,#,#,#
 71 6350.502587 6.399E-31 7.013E-07.05040.049 1635.06590.840.000000       a      0       X      1                R  7Q  8     d56664049221411 2 0    17.0   17.0,#,#,#,#,#,#,#,#,#,#,#
 71 6353.457368 4.313E-31 5.397E-07.05330.053 1572.58380.840.000000       a      0       X      1                S  3R  4     d56664049221411 2 0    11.0    9.0,#,#,#,#,#,#,#,#,#,#,#
 71 6354.003834 8.200E-31 9.302E-07.04870.047 1685.40730.840.000000       a      0       X      1                R  9R  9     d56664049221411 2 0    21.0   19.0,#,#,#,#,#,#,#,#,#,#,#
 71 6356.049458 6.347E-31 7.134E-07.04870.047 1683.36160.840.000000       a      0       X      1                R  9Q 10     d56664049221411 2 0    21.0   21.0,#,#,#,#,#,#,#,#,#,#,#
 71 6359.488709 7.055E-31 9.001E-07.04690.046 1745.08060.850.000000       a      0       X      1                R 11R 11     d56664049221411 2 0    25.0   23.0,#,#,#,#,#,#,#,#,#,#,#
 71 6361.555918 5.707E-31 7.213E-07.04690.046 1743.01330.850.000000       a      0       X      1                R 11Q 12     d56664049221411 2 0    25.0   25.0,#,#,#,#,#,#,#,#,#,#,#
 71 6364.757454 4.740E-31 4.942E-07.05130.050 1598.13610.840.000000       a      0       X      1                S  5R  6     d56664049221411 2 0    15.0   13.0,#,#,#,#,#,#,#,#,#,#,#
 71 6364.933808 5.652E-31 8.794E-07.04490.044 1816.09790.830.000000       a      0       X      1                R 13R 13     d56664049221411 2 0    29.0   27.0,#,#,#,#,#,#,#,#,#,#,#
 71 6367.021354 4.718E-31 7.271E-07.04490.044 1814.01040.830.000000       a      0       X      1                R 13Q 14     d56664049221411 2 0    29.0   29.0,#,#,#,#,#,#,#,#,#,#,#
 71 6370.337518 4.229E-31 8.643E-07.04270.043 1898.44770.830.000000       a      0       X      1                R 15R 15     d56664049221411 2 0    33.0   31.0,#,#,#,#,#,#,#,#,#,#,#
 71 6372.444616 3.615E-31 7.318E-07.04270.043 1896.34060.830.000000       a      0       X      1                R 15Q 16     d56664049221411 2 0    33.0   33.0,#,#,#,#,#,#,#,#,#,#,#
 71 6375.698125 2.963E-31 8.530E-07.04040.041 1992.11650.810.000000       a      0       X      1                R 17R 17     d56664049221411 2 0    37.0   35.0,#,#,#,#,#,#,#,#,#,#,#
 71 6376.008811 4.751E-31 4.696E-07.04960.048 1635.06590.840.000000       a      0       X      1                S  7R  8     d56664049221411 2 0    19.0   17.0,#,#,#,#,#,#,#,#,#,#,#
 71 6377.824249 2.581E-31 7.359E-07.04040.041 1989.99040.810.000000       a      0       X      1                R 17Q 18     d56664049221411 2 0    37.0   37.0,#,#,#,#,#,#,#,#,#,#,#
 71 6381.013808 1.948E-31 8.444E-07.03800.040 2097.08890.800.000000       a      0       X      1                R 19R 19     d56664049221411 2 0    41.0   39.0,#,#,#,#,#,#,#,#,#,#,#
 71 6383.158593 1.722E-31 7.392E-07.03800.040 2094.94410.800.000000       a      0       X      1                R 19Q 20     d56664049221411 2 0    41.0   41.0,#,#,#,#,#,#,#,#,#,#,#
 71 6386.282642 1.204E-31 8.381E-07.03560.038 2213.34780.800.000000       a      0       X      1                R 21R 21     d56664049221411 2 0    45.0   43.0,#,#,#,#,#,#,#,#,#,#,#
 71 6387.214750 4.387E-31 4.546E-07.04780.047 1683.36160.840.000000       a      0       X      1                S  9R 10     d56664049221411 2 0    23.0   21.0,#,#,#,#,#,#,#,#,#,#,#
